pid,tid,home_size,parcel_size,beds,age,pool,price,year,cbd_dist,x_coord,y_coord
6536,3207,1756,12886,3,16,0,124.606,2002,11574.68,499431.3,1544865
6539,2279,1388,1666,3,10,0,131.262,2005,17828.57,540633.9,1472873
6544,7386,1674,12887,3,15,0,138.815,2004,11150.01,509075.8,1557088
6545,2890,1385,7458,3,28,0,94.168,2000,9609.25,519653.3,1503456
6546,1569,1923,5749,4,1,0,166.34,2002,21344.7,604283.9,1521912
6547,1155,1352,14410,3,3,0,112.783,2003,17888.25,496876.3,1575883
6548,9586,1212,8991,3,15,0,95.543,2000,13410.99,494541.3,1548805
6551,9431,2280,17203,4,39,1,130.099,2002,8776.59,508752.2,1543317
6552,1748,2816,8623,4,5,1,263.16,2003,7796.81,552237.1,1512336
6554,4328,2085,8002,4,2,0,160.486,2001,14743.91,491871.3,1553357
6555,4635,2221,6903,4,0,1,256.864,2001,21123.15,603958.4,1525794
6556,354,2173,15789,4,1,0,186.214,2001,20655.6,468183.3,1518730
6557,7677,1711,6376,3,7,0,148.504,2001,19751.2,521646.9,1467631
6558,7942,1956,5748,3,18,0,147.701,2002,7024.32,553616.6,1517727
6559,6765,1430,10033,3,21,0,123.638,2002,18017.19,507524.8,1583551
6560,5771,2033,6757,4,2,1,191.016,2000,19994.14,600449.2,1532058
6561,6889,1952,7579,4,8,0,123.117,2000,15273.25,500406.8,1567529
6562,295,1640,5496,3,4,0,177.941,2004,18553.8,595658.8,1534022
6563,2372,950,10402,3,38,0,130.357,2005,5775.56,548295.4,1517750
6565,783,3739,7470,3,4,1,293.335,2002,18561.39,595238.4,1523188
6566,9408,896,7918,2,16,0,90.715,2003,7294.82,540862.9,1554268
6567,1812,1894,6483,3,12,0,150.344,2001,11680.36,498180.7,1519878
6568,8134,1714,8987,4,20,1,200.24,2004,12093.98,568761.1,1551702
6572,9016,1624,6485,3,0,0,159.194,2003,23127.67,609023.1,1515043
6573,1771,6518,26228,5,8,1,1095.318,2000,14921.33,489677.5,1512154
6577,1619,2138,21884,3,16,1,254.417,2005,20515.98,499103,1588166
6579,9401,2174,9684,4,9,1,202.28,2002,21663.84,518870.5,1461814
6580,6126,1554,4498,3,3,0,135.047,2004,12426.85,566785.1,1505747
6581,5591,1409,5541,2,19,0,96.837,2000,8377.34,559997.9,1520015
6584,7806,1927,7068,4,0,0,148.345,2000,10287.03,548218.8,1500102
6586,8713,3474,15368,5,0,1,301.037,2002,14001.13,489916.9,1521416
6589,5643,3871,15069,4,0,0,723.508,2004,7806.03,540323.7,1556122
6591,8339,1548,8022,4,34,0,130.377,2000,8208.13,555367.6,1548538
6592,6418,1874,6503,4,0,0,109.979,2000,12725.31,505960.8,1561271
6595,1356,1834,5000,3,18,0,152.179,2001,6347.93,551664.2,1518815
6596,748,1450,11788,3,32,0,95.623,2004,9274.73,533486.6,1500688
6597,387,1823,5501,3,0,0,136.862,2002,25012,616632.9,1538012
6598,9095,3365,9199,6,0,1,211.962,2001,20391.62,601747.3,1532442
6600,3472,1690,10775,3,44,0,117.35,2003,7349.07,528264.9,1554304
6603,1068,1956,9374,3,1,0,220.264,2004,24736.95,453652.6,1531625
6604,7987,3685,10565,5,6,0,375.332,2004,22656.07,511698.1,1460433
6605,9985,2098,3347,3,0,0,212.604,2003,5048.56,550376.9,1536851
6606,5408,3373,20652,5,2,0,271.442,2003,11902.08,573175.1,1523615
6607,9011,1598,3612,3,16,0,206.398,2005,15317.34,496448,1498640
6608,7816,1931,7094,3,10,1,211.197,2004,20208.47,523712.1,1465714
6609,3007,2138,6490,3,0,1,186.45,2002,20641.89,473572.3,1502181
6611,3375,2293,7262,3,0,0,207.585,2004,21599.93,582995.3,1479077
6612,1620,2969,8398,4,1,0,334.309,2004,22818.38,609145.8,1521799
6613,1645,2205,9179,4,21,1,131.06,2000,13644.47,579517.7,1534077
6614,9062,2120,7838,3,0,0,143.713,2004,22488.46,489717.5,1589514
6616,8092,1452,1744,3,0,0,144.234,2004,13470.31,569925.8,1504220
6618,3571,1509,8820,3,27,0,161.677,2000,2839.13,541506.3,1537604
6619,3096,2636,15370,3,0,0,291.14,2003,22822.7,584857.3,1475345
6620,3732,1053,721,2,1,0,95.57,2003,10146.2,518274.1,1559986
6621,8972,1904,6750,3,11,1,168.762,2001,11579.38,498772.7,1519113
6622,7016,1226,4654,3,14,0,75.226,2000,9492.63,565902.6,1533439
6624,8004,1331,10077,3,21,0,104.561,2001,5947.5,544132.8,1513934
6625,2795,4434,12175,5,7,1,696.282,2004,19555.31,492784.1,1482614
6626,7539,1741,2427,2,15,0,147.442,2000,14659.27,498398.7,1499682
6627,9135,1794,14255,3,23,0,141.296,2003,11916.44,573370.3,1524416
6628,6651,1400,13375,3,32,0,124.356,2002,4854.89,545071.4,1518886
6630,2196,988,3703,3,19,0,112.333,2004,15769.94,499718.2,1569116
6632,134,920,6590,2,7,0,52.25,2000,7164.88,537861.6,1554417
6634,1303,3030,16828,5,9,1,332.902,2003,20900.03,521268.2,1463860
6637,6043,2401,7345,4,3,0,275.057,2003,19236.91,493997.9,1482950
6638,2402,1696,4620,3,8,0,142.97,2004,19982.06,536405.8,1465536
6639,9361,3256,10850,3,0,1,272.454,2000,20478.15,601556.3,1523009
6640,886,1000,31434,3,5,0,90.046,2003,24365.49,490884.5,1597904
6642,679,3476,8460,5,0,0,268.301,2004,23193.3,610584.4,1523588
6643,9604,1640,5531,4,7,0,168.702,2003,4379.91,545655.3,1521633
6645,7251,1168,6990,4,22,1,98.111,2000,11224.97,567337.2,1513752
6646,7090,1950,10528,4,17,1,189.739,2002,19315.4,502915.3,1585866
6647,1050,2060,10949,4,17,1,163.598,2001,16820.93,494213.9,1493715
6648,5871,2293,7803,4,5,0,144.741,2000,21690.06,541059.2,1460184
6650,9389,1909,7500,4,14,1,157.933,2003,13210.54,571647.1,1508190
6652,9706,2059,6454,3,0,0,183.596,2001,21199.72,509156.4,1466434
6653,2329,1086,8180,2,21,0,120.4,2001,2345.2,542442.1,1532279
6654,9494,1177,5697,4,8,0,113.742,2003,13643.79,542197.5,1486928
6655,4372,1892,8030,4,5,0,173.323,2003,13868.74,491002.1,1543358
6656,4239,1918,9504,3,32,0,233.117,2003,9853.04,549863.1,1559731
6658,343,1796,9630,2,14,0,170.89,2001,13328.16,501250.6,1503073
6659,8365,3023,10819,5,4,1,300.104,2001,18392.96,495265.1,1485512
6660,570,1789,10024,3,43,0,142.174,2001,4670.66,548775.6,1524707
6661,5612,1470,9679,3,44,0,145.709,2005,9428.13,529954.1,1500543
6664,7858,1046,7288,2,43,0,112.471,2000,8956.89,549583.9,1556525
6666,746,1178,3989,3,6,0,88.577,2000,11130.79,571347.2,1532306
6667,545,1583,7125,3,3,0,173.692,2004,20184.59,529015.9,1465109
6669,1250,2872,9080,4,6,1,233.032,2001,19089.73,597487.3,1531389
6670,7020,2551,9852,4,1,1,300.755,2003,16315.17,481919.6,1522915
6671,9966,3431,25594,4,15,1,306.745,2001,12919.44,495976.2,1514135
6672,487,2984,9023,4,0,0,200.817,2001,20114.27,543899.7,1465709
6673,5852,1417,11479,3,35,0,77.328,2001,14843.69,582145.3,1542728
6675,2509,1877,55120,3,16,1,292.508,2003,6687.93,534333.2,1509170
6676,3308,1384,10605,3,33,0,95.988,2004,8171.54,512500.8,1545942
6677,2756,4243,15936,4,-1,0,477.445,2003,7293.74,543299.2,1553489
6678,7953,3194,15782,4,30,0,505.965,2004,1551.38,537442.9,1526724
6679,8582,1320,6723,2,47,1,165.404,2003,4434.25,548112,1537055
6680,8928,1390,5637,2,22,0,209.72,2002,1154.66,538396.3,1529799
6681,7586,1388,2340,3,0,0,104.413,2000,20665.26,535913.2,1463284
6682,1929,2350,13609,4,29,1,277.447,2004,4938.97,537795.4,1515160
6683,5174,1192,10460,3,22,0,117.962,2002,7351.34,535688.4,1555209
6684,6703,3214,8535,5,4,1,395.93,2004,22897.51,608609.2,1516784
6685,5981,1152,5524,3,11,0,82.687,2000,15787.63,500376.1,1569791
6686,6340,1749,8002,3,6,0,160.408,2003,14724.29,491871,1553216
6690,712,1306,2084,3,1,0,191.839,2005,19928.17,543186.9,1466234
6692,4727,2572,8400,4,0,0,210.315,2002,20514.48,527792.6,1464139
6693,2918,1184,10368,3,2,1,143.342,2001,14639.74,582878,1530382
6695,4254,3329,28356,5,17,1,243.958,2000,11556.69,568269.7,1549008
6698,1269,1302,6461,3,16,0,106.673,2002,17718.85,525368.6,1473721
6699,2384,1820,12352,4,19,0,214.946,2004,7780.7,548813.9,1509727
6700,2670,3669,11439,4,23,0,816.45,2005,2385.34,538421.6,1524138
6702,2362,1717,10126,3,14,1,110.91,2001,11116.83,509649.2,1557494
6703,8241,1578,6252,3,3,0,156.286,2000,22804.96,509289.9,1460748
6705,9275,1345,6246,3,21,1,145.42,2003,9540.2,566143.8,1531539
6706,623,1172,2454,2,12,0,81.064,2000,16985.53,523731,1476469
6709,3005,1912,10915,4,16,0,160.634,2001,14126.52,496111.3,1505605
6710,6403,2197,14943,4,15,0,165.545,2001,11670.03,572856.3,1526469
6711,3211,1848,6250,3,0,0,163.621,2003,19883.66,469688.7,1527388
6712,9393,1407,8061,3,1,0,142.89,2000,7325.94,517326,1547574
6715,7405,1494,6229,3,7,0,163.904,2003,9709.6,526562.2,1561871
6716,6827,2195,5500,3,0,1,217.84,2003,23480.41,458228.3,1522829
6718,3366,1532,6039,3,14,0,148.759,2000,15814.93,496256.5,1496376
6721,105,2287,16211,5,43,0,390.442,2004,7435.23,540562.4,1554818
6722,8031,2623,9246,4,0,0,217.371,2003,16387.56,587110.2,1518445
6723,8438,1157,8930,3,45,0,91.951,2004,8104.16,512358.1,1545316
6724,2252,2247,10366,4,11,1,208.758,2001,12374.43,494939,1523511
6725,5757,2115,9710,4,14,0,172.373,2002,4570.16,541580.4,1517700
6726,6393,3006,10080,5,0,0,430.864,2002,16197.31,496380.8,1494396
6727,225,2514,11033,4,0,0,173.235,2004,21553.57,605572.6,1531585
6729,3244,1612,5706,4,14,0,110.65,2001,11909.09,573745.7,1534800
6732,4227,2420,5737,3,4,1,177.037,2003,21772.24,489809.3,1586581
6733,9912,1607,5775,3,9,0,124.136,2003,16299.41,531673.6,1477697
6734,7271,2640,7699,4,1,0,198.458,2000,19355.87,598308.4,1533693
6735,2591,1926,12500,3,2,0,232.061,2001,24588.85,454358.9,1537079
6736,184,1876,8933,4,34,0,153.646,2004,20763.25,467047.9,1538050
6737,5239,920,11865,2,53,0,45.489,2003,8324.65,507575,1529292
6740,9074,1974,8926,3,21,1,322.813,2001,2654.03,529083.7,1537638
6741,6470,1427,10799,3,13,0,118.582,2004,30027.21,632839,1520745
6742,7058,2192,5829,4,1,0,142.503,2002,16585.75,540841.8,1476996
6743,3708,1150,13458,3,9,0,77.242,2003,22296.74,461673.7,1529659
6745,9175,1470,12097,3,14,0,112.052,2001,12710.69,570692.6,1509777
6746,9044,2107,12244,4,24,1,192.737,2001,7409.77,547916.3,1510596
6748,203,2228,20176,4,27,1,231.104,2000,15763.24,492776.4,1500975
6749,6292,1790,6291,4,7,0,113.159,2001,11844.51,513779.4,1563774
6751,6731,2000,13158,4,0,1,181.675,2003,13547.48,575160.8,1512367
6752,2956,1170,8991,3,10,0,79.656,2001,12724.18,535606.7,1489345
6754,7172,1560,12251,3,19,0,148.028,2003,19146.92,502115.1,1584745
6755,5890,1452,1364,3,5,0,131.782,2003,3933.09,532558.8,1543803
6756,6951,1495,3088,3,0,0,176.029,2004,22477.48,463992.3,1510527
6759,7874,1050,3760,3,9,0,103.734,2003,11657.81,572532.5,1537644
6761,6822,1236,7909,3,22,0,74.162,2002,2792.6,525682.5,1531553
6763,5252,1359,6832,3,0,0,130.828,2002,23661.75,457958,1520128
6765,7314,1235,8000,2,43,0,226.309,2003,1721.8,536717.5,1525769
6766,1413,2039,7256,3,0,0,194.292,2004,14704.94,583029.5,1528539
6767,1775,2080,6307,4,0,0,149.503,2001,10460.21,518168.5,1561110
6768,529,2090,6603,4,2,0,186.796,2004,24339.43,486682.6,1594839
6770,2499,2298,6172,4,3,1,207.234,2003,10007.68,535718.3,1498265
6771,860,1406,10412,3,20,0,116.833,2005,15954.73,487090.9,1552597
6773,7128,1220,9657,2,25,0,75.125,2000,7309.85,558808.1,1530146
6777,7500,2460,8426,4,49,0,191.286,2004,3287.43,541038.8,1522269
6778,8694,2552,7335,5,7,0,286.912,2005,19231.45,597478.6,1523372
6780,7331,1243,5247,2,28,0,63.965,2000,6670.8,513382.1,1535460
6785,1194,1104,3442,3,7,0,115.124,2005,15228.93,503032.8,1569654
6786,817,2126,10000,4,23,0,162.189,2003,5125.69,521780.8,1520489
6787,5346,2756,8260,4,0,0,186.826,2002,20438.48,601913.8,1531428
6789,9555,2255,9954,4,0,0,150.863,2004,13973.54,495500.3,1554662
6791,6011,1746,10226,3,39,1,118.214,2001,8796.71,563676.8,1529781
6793,8573,1747,9017,3,41,0,77.949,2001,8635.36,508418.7,1541360
6795,2492,1793,9469,3,12,1,149.469,2004,20871.73,539032.4,1462726
6796,3353,1503,10436,3,10,0,130.904,2000,9572.13,503807.6,1526134
6797,7338,1787,5149,3,16,0,167.015,2004,21160.65,523095.4,1462649
6798,5297,2582,5291,4,2,0,352.263,2000,931.93,537263.8,1532958
6799,3844,1219,7876,3,17,0,95.489,2003,11285.9,503984,1551593
6801,8045,1851,6297,3,0,0,167.933,2004,22816.67,609200.3,1522293
6802,3822,2401,6156,4,0,0,189.574,2004,22812.68,461059.1,1518367
6803,2273,2057,5498,3,5,0,154.548,2002,17911.88,518496.1,1474628
6810,9190,2039,7000,3,0,0,281.975,2004,9600.73,506406.7,1517506
6811,655,2154,8289,4,0,0,187.692,2002,12742.05,568817.8,1506724
6812,6339,3289,10832,3,1,0,205.467,2003,21979.7,491100.6,1588461
6813,1791,1758,6211,3,4,1,134.759,2000,20295.91,542252.6,1464901
6815,6021,1274,7491,2,31,0,141.103,2001,3654.9,543774.9,1539097
6816,7044,1664,9741,4,20,0,121.883,2004,10879.64,504975.6,1550675
6817,5102,1066,7561,3,20,0,92.511,2001,15610.33,486755.5,1548789
6819,6278,2373,8247,4,8,0,192.89,2004,13510.76,577747.1,1519923
6820,8844,2823,6450,5,0,0,207.948,2004,21765.46,606100.2,1526181
6823,3544,1299,6000,3,0,0,135.926,2004,12928,499091.7,1553961
6824,9634,4124,17219,4,0,0,348.184,2002,13937.85,575619.3,1551815
6827,9579,1406,9766,3,11,0,126.296,2003,16905.94,529484.9,1475868
6828,8467,2736,11767,4,0,0,256.441,2000,21361.51,512061,1464793
6829,2555,2028,9468,3,45,0,159.282,2004,5616.91,541325.2,1513843
6830,8396,1224,9683,3,15,0,130.414,2005,20997.78,466074.8,1535675
6831,781,1320,10583,3,28,0,89.959,2003,10727.01,568923.5,1539901
6832,424,1483,7038,3,0,0,120.196,2003,22122.73,489527.7,1587831
6834,1160,2569,7973,3,0,0,254.992,2003,13805.34,569650.4,1502108
6835,1978,3345,12557,4,-1,1,323.131,2001,20746.5,602804.3,1527037
6836,2255,1440,7906,3,23,0,79.709,2003,2753.06,525812.5,1531554
6837,6606,1157,6198,2,16,0,87.642,2001,10133.02,566854.6,1522108
6839,2771,1660,11638,4,6,0,132.279,2002,14696.52,488107.4,1543050
6840,9323,2589,6772,3,0,0,186.76,2000,21911.17,509987.4,1463616
6842,5416,2401,12854,3,8,0,208.209,2005,14102.82,489991.1,1542551
6843,7003,1692,9231,3,9,0,138.856,2002,13528.22,491092.6,1538697
6844,9217,1857,5237,4,10,0,152.505,2004,21979.44,494183.2,1590687
6845,9944,1985,6256,4,2,1,170.497,2003,20509.25,543752.3,1464380
6847,6453,3118,12459,4,60,1,397.152,2000,7115.45,547859.4,1550482
6848,9438,946,4898,2,37,0,160.844,2002,2676.42,539896.3,1538282
6850,6305,1914,8505,3,0,0,139.017,2000,20936.06,602926.8,1521882
6852,8610,1407,6256,3,3,1,151.313,2003,20497.43,543781.7,1464423
6853,9906,1360,46626,2,17,0,69.107,2002,20003.48,498797.9,1586052
6854,8359,1327,5000,3,14,0,108.925,2001,13722.72,579382,1524461
6855,2382,1520,6748,3,32,0,101.422,2002,3189.97,545274.3,1530286
6856,9960,1292,5235,3,7,0,121.242,2003,13242.26,578221.4,1533657
6858,7390,1433,8223,3,22,0,119.231,2004,9481.45,512802,1553070
6860,1357,1530,8159,3,20,0,132.367,2000,2850.49,543285.6,1535114
6861,5354,1221,7738,3,5,0,114.878,2002,9548.16,539252.8,1500074
6863,3280,1436,5566,3,5,0,109.803,2000,11304.25,571796.5,1534320
6865,8060,2266,10156,4,9,1,236.242,2004,14096.44,489432,1539929
6867,6660,1799,11257,3,14,0,150.638,2002,18035.91,513234.4,1475987
6868,8566,1570,8903,4,38,0,139.234,2000,7552.19,554493.1,1546197
6869,3713,1856,14209,4,45,0,226.97,2003,9573.93,542835.3,1561486
6871,9379,2427,8250,4,13,1,207.856,2004,12432.63,571830.9,1513884
6873,1647,1576,10081,3,16,1,110.97,2000,11962,496179.6,1537946
6874,7591,1721,10378,3,23,0,132.027,2002,6299.41,552935.7,1521105
6875,297,2815,5300,4,0,0,156.121,2000,21796.8,489624.3,1586535
6876,4156,1914,12885,4,14,0,141.247,2000,14059.06,497145.3,1504482
6877,8161,3582,13693,4,2,0,386.828,2004,20149.03,469673.5,1519840
6879,5665,2372,8984,3,0,0,158.87,2002,24116.12,613674.1,1538100
6880,519,1646,9295,4,13,1,182.218,2004,17182.62,528532.1,1475059
6881,9273,1904,6922,2,39,0,228.917,2004,650.1,536404.1,1532545
6885,9388,1920,3525,3,2,0,172.025,2004,16375.33,504950.7,1575758
6886,2588,1436,6005,3,6,1,169.509,2000,3158.8,531951.5,1541055
6887,4730,1380,10651,2,41,0,93.414,2003,7377.78,559008.1,1532521
6891,1588,1057,6975,2,41,1,90.616,2001,11025.6,565616.3,1512072
6893,5349,1818,7874,3,8,0,151.845,2003,21852.87,494902,1590671
6894,3854,4535,17438,5,-1,0,316.325,2000,8953.44,547616.1,1557555
6896,6336,1589,19806,3,10,0,154.263,2000,20264.69,494938.5,1477886
6900,9332,968,10504,3,24,0,76.93,2001,18027.89,499335.4,1578430
6902,7499,703,1150,1,15,0,44.442,2001,17047.06,536262.9,1475168
6903,5172,2739,10438,5,3,1,279.905,2004,15340.8,585129.3,1528748
6904,1283,2325,10037,4,11,0,189.168,2003,17944.11,593620.9,1527546
6906,4256,2250,6439,3,0,0,138.664,2002,24124.25,613695.8,1538156
6907,6182,1490,9750,3,10,1,116.834,2001,10938.72,501486.8,1544385
6908,8108,1980,10510,3,28,1,359.834,2003,3837.16,538831.8,1543040
6911,9674,3772,16812,6,0,0,413.274,2003,20231.27,600570.9,1521734
6912,4224,2235,10889,4,17,1,217.207,2002,15407.91,490989.1,1505907
6914,7628,2244,6750,4,8,0,176.435,2004,20495.57,541563.9,1464169
6915,7573,2391,11201,4,0,1,176.619,2001,14161.71,488360.6,1530639
6916,511,1483,1699,3,0,0,151.032,2004,17625.26,592554.8,1534928
6917,4853,2026,15506,3,19,0,176.204,2003,7337.43,554445.1,1517119
6918,6132,1097,3805,3,0,0,88.905,2001,21002.84,465909,1531741
6919,5904,1160,7350,3,15,0,119.631,2003,7856.17,522634.4,1508384
6920,4425,1509,9861,3,0,0,157.861,2004,11328.85,571750.4,1535540
6923,1396,1206,10780,3,46,0,116.923,2005,8601.15,563013.6,1529396
6924,138,2496,7664,4,3,0,197.37,2003,18877.04,596615.1,1535749
6929,9176,1176,7875,3,14,0,174.435,2004,6839.26,534102.3,1553532
6934,6221,1020,5405,3,42,0,37.243,2001,5401.26,518912.4,1523309
6935,2650,1271,7655,3,19,0,91.166,2003,7973.37,535558.8,1504939
6936,4098,1128,4138,3,4,0,118.769,2004,10269.66,565485.8,1517083
6938,7406,1210,10992,3,12,0,111.593,2003,7658.99,524047.6,1508394
6939,8053,2695,10004,4,0,0,183.596,2001,13501.66,490528.8,1530483
6940,1405,3120,11003,4,3,0,299.614,2005,22201.39,585963.7,1479183
6941,1522,1735,33310,3,13,1,123.015,2000,13106.2,492566.1,1539061
6943,3703,1474,5811,3,8,0,71.991,2002,11690.57,496472.6,1530469
6944,12,1956,6741,4,46,0,207.779,2001,847.33,537078.2,1532743
6945,4343,1281,5174,3,0,0,134.112,2004,16171.62,586358.8,1543839
6946,1043,1044,6514,4,0,0,111.934,2004,13205.55,539507.9,1488010
6948,2964,904,6749,2,5,0,173.786,2004,5546.85,535812.7,1549276
6949,2495,1450,6256,3,3,1,146.171,2003,20520.5,543720.6,1464339
6950,9300,1482,12957,4,31,0,107.978,2003,8862.99,506947.5,1539363
6951,9051,2994,12027,5,0,1,174.453,2001,20762.15,602967.4,1532185
6952,6861,2508,8513,4,2,0,161.656,2004,7007,536032.8,1508132
6953,1045,3098,14837,3,11,1,480.629,2001,3556.45,540922.3,1541054
6954,5916,2370,6233,4,2,1,180.68,2002,20227.34,543155.9,1465236
6955,3653,1901,6051,3,0,0,131.338,2003,16465.66,539962.9,1477302
6957,9072,1202,5975,3,13,0,109.624,2001,13413.28,577809.3,1521545
6958,9181,1898,5255,3,2,1,217.096,2004,17564.07,505663.3,1580823
6962,3196,1786,6838,4,1,0,206.612,2004,23662.69,611952.4,1521923
6963,1466,2788,7638,5,0,0,234.044,2003,20934.56,509909.6,1467073
6964,7583,2164,11833,3,0,1,207.776,2001,23163.13,459287,1522649
6966,1950,1758,6926,3,7,0,133.957,2002,20542.97,542328.9,1464094
6967,8179,1942,15992,4,44,0,240.311,2004,4664.72,548923.9,1524900
6972,7597,1644,8665,3,11,0,123.937,2000,18237.92,513490.7,1475177
6973,9546,630,6836,2,47,0,40.792,2003,2666.4,531000.6,1523232
6974,7119,671,2200,1,57,0,109.42,2002,3202.29,542192.3,1523591
6975,8587,1874,8683,3,9,0,99.524,2000,11200.69,499041.6,1539467
6977,2299,1686,12330,3,13,0,111.965,2000,11416.37,504170.3,1552625
6980,2871,1178,4587,3,10,0,130.849,2004,11229.02,571675.1,1532131
6981,7575,1537,13175,3,18,0,119.76,2004,13406.46,491500.7,1538711
6983,2508,1274,7689,3,23,0,80.172,2002,4013.4,526615.4,1520806
6986,9751,2203,5806,4,0,0,148.849,2001,23621.57,458163.8,1519620
6988,708,2110,7540,4,0,0,212.818,2003,23326.37,610789.8,1521511
6989,3222,1171,7782,3,17,0,107.385,2003,10377.02,520577,1562026
6990,1691,1453,10375,3,30,0,118.213,2003,7590.7,525359.5,1554137
6991,3034,2884,20116,3,0,1,597.473,2004,19890.86,480631.1,1494719
6992,6869,1771,7752,3,23,1,122.052,2000,16283.61,523906.2,1478785
6994,8802,1869,9015,3,0,0,128.385,2000,12135.45,499721.2,1549913
6997,5265,1754,10094,4,3,0,187.414,2004,18801.11,475116.3,1546620
6998,7476,1482,7256,3,15,0,110.081,2000,4339.66,547363.6,1537874
6999,6289,2509,7360,4,0,0,174.968,2001,15997.21,585894.4,1518868
7000,4531,2224,5256,4,0,0,147.333,2002,21574.26,601526.1,1554887
7002,1797,3047,11725,5,0,1,260.471,2001,25617.95,450760.6,1531532
7003,8898,2411,9000,4,7,1,253.046,2003,17968.29,498553.2,1484610
7005,5142,1396,10447,3,15,0,178.983,2005,6286.53,531027.3,1551375
7006,2721,1588,13391,3,6,0,123.084,2002,13002.37,493814.9,1542855
7008,1500,1687,5751,3,11,0,137.44,2003,18239.65,521380.7,1472768
7012,2364,1280,6615,3,4,0,169.209,2000,2655.85,541675.9,1536501
7013,7973,4485,17669,5,0,1,301.289,2000,20474.71,468552.1,1520060
7015,6428,1211,8620,3,40,0,80.959,2005,7779.79,509678.3,1535457
7017,9276,1791,7376,4,0,0,150.451,2001,21655.28,509337.5,1464758
7022,6437,2261,5500,3,0,0,150.732,2000,21098.93,603655.3,1523421
7023,1972,1756,12603,3,17,1,125.184,2002,11469.33,499637.3,1544425
7024,927,2080,9113,3,13,0,144.888,2002,13114.85,571162.2,1508009
7026,2565,1892,12821,4,12,1,149.774,2003,12654.26,498290.3,1550825
7027,8576,1694,5992,3,11,0,151.661,2004,13378.91,578428.8,1525834
7029,4940,2903,7024,4,0,1,276.059,2004,20210.28,484503.2,1487899
7030,6395,2500,5586,4,0,0,160.063,2002,20448.22,601933.8,1532402
7032,7104,1606,9548,2,20,0,216.686,2000,1845.7,538610.6,1535836
7034,7974,1880,7875,3,13,0,118.872,2001,10529.23,567692.1,1520390
7036,4121,685,10117,1,5,0,49.797,2002,3880.99,527695.6,1520550
7037,7436,2135,6568,4,0,0,117.452,2000,21835.94,603163.5,1552713
7038,6369,1008,7333,2,19,0,69.023,2002,15262.16,487528.1,1547557
7039,6004,1524,3905,3,0,0,150.406,2004,23298.52,609519.8,1514689
7041,7167,2234,7239,4,0,0,188.078,2004,17872.32,593488.8,1531755
7042,8210,1465,9084,3,39,0,77.274,2002,8939.41,506138.4,1537196
7043,8988,2940,5878,5,0,0,207.662,2003,13689.04,578470.8,1520399
